% inputNoiseProbability: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -8 '

@ATTRIBUTE x1	{a, b, c, d}
@ATTRIBUTE x2	{a, b, c, d}
@ATTRIBUTE x3	{a, b, c, d}
@ATTRIBUTE class1	{e, f, g, h}
@ATTRIBUTE class2	{e, f, g, h}
@ATTRIBUTE class3	{e, f, g, h}
@ATTRIBUTE class4	{e, f, g, h}
@ATTRIBUTE class5	{e, f, g, h}
@ATTRIBUTE class6	{e, f, g, h}
@ATTRIBUTE class7	{e, f, g, h}
@ATTRIBUTE class8	{e, f, g, h}

@DATA
a,c,c,g,e,h,h,g,h,h,f
c,d,d,g,e,g,h,g,h,h,f
a,a,d,h,e,e,f,g,h,g,f
b,b,b,e,e,e,e,e,e,f,f
b,b,b,e,e,e,e,e,e,f,f
d,a,d,g,g,g,e,g,f,f,g
c,a,a,h,g,h,f,g,h,f,h
b,c,c,f,g,g,h,g,g,f,e
c,c,c,g,g,e,h,h,g,g,f
c,a,a,h,g,g,f,g,g,e,e
d,d,d,f,e,e,f,e,f,h,f
a,d,a,e,e,h,g,e,h,e,h
c,c,c,g,g,f,h,h,g,g,g
a,a,d,h,e,e,f,g,g,g,f
c,d,a,g,e,h,h,g,h,h,f
a,d,b,h,h,e,e,e,f,h,g
c,a,a,g,g,f,e,h,g,g,g
b,b,c,e,e,h,g,e,h,g,h
c,c,c,e,e,h,g,e,h,f,h
a,a,a,e,e,e,e,e,e,f,g
c,d,d,g,e,h,h,g,h,h,f
b,a,a,h,h,h,h,f,f,e,h
a,b,d,h,g,g,f,g,h,e,e
d,d,d,g,h,e,g,h,h,e,f
c,c,c,g,g,f,h,e,g,g,g
b,a,a,h,h,h,h,f,f,e,h
b,a,a,h,h,h,h,f,f,e,h
c,c,c,g,g,e,h,g,h,g,g
a,a,a,h,h,h,h,f,f,f,h
a,b,d,h,g,g,f,g,h,e,f
b,a,a,f,e,h,h,f,e,f,e
c,d,b,h,e,e,e,g,h,g,f
c,a,c,g,g,f,h,h,g,h,g
a,c,b,f,h,h,f,g,h,f,g
c,d,d,h,e,e,h,g,h,h,f
c,a,c,g,g,f,g,h,g,h,g
a,a,a,f,e,h,h,g,e,f,e
b,a,a,h,e,h,h,g,g,h,h
c,c,c,e,e,e,e,e,h,g,f
a,c,b,f,f,h,h,f,g,f,e
a,b,a,h,g,g,e,g,h,e,e
c,d,d,g,e,h,h,g,h,h,f
c,a,c,g,g,f,g,h,g,g,g
b,d,a,h,h,g,h,f,f,e,h
b,a,a,f,e,h,h,g,e,f,e
d,a,a,e,e,e,e,e,h,f,f
b,b,c,g,e,h,h,g,h,h,f
c,d,c,h,h,e,h,f,h,f,g
a,c,b,h,g,f,e,f,f,e,f
b,c,d,e,e,g,g,e,h,f,h
a,c,b,g,h,g,f,g,h,f,g
b,c,c,e,h,e,e,e,e,f,f
c,a,a,h,g,h,e,g,h,e,h
c,a,c,h,h,g,f,g,h,f,g
d,d,d,g,h,e,h,h,h,e,f
a,c,d,h,g,g,f,g,h,e,e
d,a,a,e,e,e,e,e,e,f,f
c,a,a,h,g,g,f,g,h,e,e
a,a,d,h,e,e,f,g,h,g,f
b,d,a,f,e,h,h,g,e,f,h
b,a,b,f,e,h,h,g,e,f,e
b,c,c,g,h,h,e,g,h,h,f
a,c,a,f,f,g,h,f,g,f,e
a,b,d,h,h,h,h,f,f,e,h
a,a,d,h,e,e,f,g,h,g,f
b,b,b,e,e,e,h,g,g,f,e
d,d,d,g,h,e,e,f,e,g,g
a,d,b,h,h,f,e,e,f,h,g
a,c,b,f,f,g,h,f,g,f,e
a,d,a,e,e,h,g,e,h,f,h
b,a,a,h,h,h,h,f,f,e,h
d,c,c,e,e,h,g,e,h,f,h
b,b,d,g,e,h,h,h,h,h,f
c,a,c,g,g,f,h,g,g,g,g
a,a,d,h,e,e,f,g,h,g,f
b,a,a,h,h,h,h,f,f,e,h
b,b,c,g,h,g,f,g,g,f,g
a,a,d,h,e,e,f,g,e,g,g
a,a,d,h,e,e,f,g,h,g,f
c,d,a,h,e,e,f,g,h,g,f
a,d,d,e,h,h,g,e,h,f,h
b,b,b,e,e,e,e,e,e,f,f
b,b,c,e,e,h,g,e,h,f,h
c,a,d,f,e,h,h,g,e,e,e
d,a,c,g,g,f,h,h,g,g,g
a,a,d,h,e,e,f,g,h,g,f
a,d,b,g,e,h,g,g,e,h,f
b,c,c,e,e,e,e,e,e,f,f
b,d,a,f,e,h,h,g,e,e,e
d,d,d,h,h,e,h,h,h,e,f
b,b,b,e,e,e,e,e,e,f,g
c,a,a,h,g,h,f,g,h,e,e
a,a,d,h,e,e,f,g,e,g,f
a,c,b,h,g,f,f,f,f,e,f
c,b,a,g,g,f,h,g,f,g,g
a,a,d,h,e,e,f,g,h,g,f
b,c,c,e,e,f,e,e,e,f,f
d,d,a,h,e,e,f,g,h,g,f
b,d,d,g,e,e,h,g,h,h,g
c,c,c,e,e,e,e,e,e,f,f
d,d,a,h,e,h,f,g,h,g,f
b,a,d,g,g,g,h,g,g,f,g
d,a,a,e,e,f,e,e,e,f,f
a,d,a,g,e,h,e,g,e,h,f
a,d,c,g,e,e,e,g,h,h,f
d,d,b,h,h,e,e,e,f,h,g
c,a,d,g,g,g,h,g,g,e,g
b,d,b,h,e,e,f,g,h,g,f
d,d,c,g,e,h,h,g,h,h,f
a,a,d,h,e,e,f,g,h,g,f
a,c,b,f,f,g,h,f,g,f,e
b,a,a,h,h,h,e,f,f,f,g
c,d,d,g,e,h,h,g,h,e,f
b,c,c,f,e,h,g,e,h,f,h
c,d,a,h,e,f,f,g,h,f,f
c,a,d,h,g,f,h,g,g,f,g
d,d,d,g,e,h,h,g,h,h,f
d,b,a,e,e,e,e,e,e,f,f
a,a,d,h,e,e,g,h,h,g,f
d,d,d,g,h,e,e,f,h,g,g
a,b,d,h,g,g,f,g,e,e,e
b,a,a,f,f,h,h,f,e,f,e
c,d,a,e,e,e,e,e,e,f,f
c,a,c,g,g,e,h,h,g,g,g
c,c,c,g,h,f,g,h,g,g,g
a,a,d,h,e,e,f,g,h,f,f
d,a,d,h,e,e,f,f,h,g,f
b,b,c,e,e,h,h,e,h,f,h
a,a,d,e,e,e,f,g,h,f,f
a,a,d,h,f,e,f,g,h,g,f
a,b,d,h,g,g,f,g,h,e,e
a,a,d,h,e,e,e,g,h,g,f
a,a,d,h,e,f,f,g,h,g,f
c,c,d,e,e,h,g,e,h,f,h
a,d,a,e,f,h,h,e,h,f,h
a,b,a,h,g,g,f,g,h,e,e
d,a,a,e,e,e,e,e,e,e,f
b,d,c,f,e,e,g,e,h,f,h
b,b,c,g,h,g,f,g,h,f,g
b,b,b,e,e,e,e,e,e,f,f
b,b,c,g,e,h,h,g,h,h,f
d,a,a,e,e,f,f,e,e,f,f
d,a,a,e,e,e,h,e,e,f,f
d,a,a,f,e,f,e,e,e,f,f
c,a,d,g,e,h,h,g,e,f,e
a,d,b,h,h,e,e,e,f,h,g
a,d,c,g,h,e,h,h,h,e,f
a,d,a,e,h,h,f,e,h,f,h
a,a,a,h,e,e,f,g,h,g,g
c,b,c,h,e,h,h,g,g,h,f
b,a,a,h,h,h,h,f,f,e,h
a,d,d,e,h,h,g,f,f,e,h
a,d,a,e,e,h,g,e,h,f,h
a,a,d,h,e,e,f,g,h,g,f
d,d,d,g,h,e,e,e,h,g,g
c,a,c,h,g,f,h,h,g,g,g
b,c,c,e,e,h,g,e,e,f,h
d,d,d,f,f,h,f,e,g,h,f
c,a,c,g,g,f,h,h,g,g,g
c,a,c,g,g,f,h,h,g,g,g
b,a,a,h,h,h,g,f,f,e,h
c,c,c,g,g,g,h,h,h,g,g
c,d,d,g,e,h,h,g,h,h,f
c,c,a,h,e,e,f,g,h,g,f
a,d,a,e,e,h,f,e,h,f,h
b,b,b,e,e,e,g,g,g,f,e
c,a,c,g,g,f,h,h,g,g,g
c,d,a,h,f,e,f,g,h,g,f
a,d,a,f,e,h,g,e,h,f,g
a,d,b,h,h,e,e,e,f,h,g
b,a,a,f,e,h,h,g,e,f,e
c,a,d,g,e,h,h,f,h,h,f
b,b,b,e,e,e,e,e,e,f,f
b,b,b,e,e,e,e,e,e,f,f
c,d,d,g,e,h,h,g,h,h,f
c,d,c,e,e,h,g,e,h,f,h
b,d,d,g,e,h,h,g,h,h,f
c,b,c,f,e,h,h,g,e,f,f
a,a,d,h,h,e,f,g,h,f,f
c,d,d,g,e,h,g,g,h,h,f
c,a,a,g,g,h,h,g,h,f,g
a,d,c,h,h,h,h,f,f,e,h
d,a,d,h,h,f,f,g,h,g,f
b,b,c,f,e,h,h,g,g,h,f
a,b,d,h,g,g,f,g,h,e,e
d,b,a,e,e,e,e,f,e,f,f
a,d,c,h,h,h,h,e,g,e,g
b,b,b,e,f,h,e,e,e,f,f
d,a,a,e,e,e,e,e,e,f,f
d,a,a,e,e,e,e,e,e,f,f
c,a,d,h,g,f,h,g,g,f,g
a,d,a,e,e,h,g,e,h,f,e
a,d,c,g,e,h,h,f,g,h,f
a,a,d,h,e,e,f,g,h,g,f
a,b,d,h,g,g,f,g,h,e,e
b,b,b,e,e,e,e,e,e,f,f
a,a,d,h,e,e,f,g,h,g,f
a,b,d,h,g,g,f,g,h,f,e
a,b,b,g,h,g,f,g,h,f,h
c,c,c,e,f,h,h,e,h,f,h
c,d,a,h,e,e,f,g,h,g,f
a,b,d,h,g,g,f,g,h,e,e
a,d,a,e,e,h,f,e,h,f,h
a,d,c,h,h,h,h,f,f,e,h
a,d,c,h,h,h,h,f,f,h,e
d,d,d,g,h,e,h,h,h,h,f
a,a,a,h,h,h,h,g,f,e,h
a,a,c,h,e,e,e,g,h,g,f
b,b,c,e,e,g,g,e,g,f,h
a,a,d,h,e,e,f,g,h,g,f
a,d,a,e,e,h,g,e,h,f,h
b,b,b,e,e,e,g,g,g,f,e
b,b,b,g,e,h,h,g,h,h,f
d,d,c,g,h,h,h,f,h,h,f
b,b,b,e,e,e,g,g,g,f,e
c,a,c,h,g,f,h,h,g,g,g
d,d,d,g,h,e,e,f,h,h,g
a,d,c,g,h,e,h,h,g,e,f
b,b,b,e,e,e,e,e,e,f,f
c,c,b,e,e,h,g,e,h,f,h
a,b,d,h,h,e,f,g,h,g,f
c,d,d,g,e,g,h,g,h,e,f
a,b,d,h,g,f,f,g,e,e,e
a,a,d,h,e,e,f,g,h,g,f
d,d,d,f,h,e,e,f,h,f,g
a,d,c,h,h,h,h,f,f,e,h
a,b,a,h,g,h,f,g,h,e,e
c,b,c,g,h,g,g,g,h,f,g
a,d,c,h,h,h,h,f,f,e,h
c,d,d,h,e,e,e,g,h,g,f
b,b,b,e,e,e,g,h,g,f,e
a,c,b,g,h,g,f,g,h,f,g
b,c,b,f,e,h,g,e,h,f,h
d,d,a,e,f,h,g,e,h,f,h
a,d,c,g,e,h,g,g,h,h,f
c,a,d,h,g,g,h,g,g,f,g
a,b,d,h,g,g,f,g,h,e,e
d,a,a,f,e,e,h,e,e,f,f
d,a,a,e,e,e,e,e,e,f,f
a,d,c,g,h,e,h,h,h,e,f
c,a,d,g,g,f,h,h,g,g,g
b,a,d,h,e,e,f,g,h,g,f
a,d,c,h,h,h,h,f,f,e,h
b,a,d,h,e,e,f,g,h,g,f
b,c,c,e,e,h,g,e,h,f,h
c,d,a,h,e,h,f,g,h,g,f
c,c,c,h,e,h,g,e,h,f,h
c,b,d,g,h,g,h,h,g,f,g
c,b,c,g,g,f,h,h,g,g,g
c,c,c,e,e,h,g,e,h,f,h
a,d,a,e,e,h,g,e,h,f,h
a,d,a,e,h,h,g,f,h,f,h
d,c,b,f,f,g,g,f,g,f,e
a,d,c,h,f,h,h,g,h,h,f
a,d,b,g,h,e,h,h,h,e,f
c,d,d,g,e,e,h,g,e,h,f
d,a,a,e,h,e,e,e,e,g,f
a,d,c,h,h,h,g,f,f,e,h
b,c,c,e,e,h,g,e,h,e,h
a,a,d,h,e,h,f,g,h,g,f
a,b,d,h,e,e,f,g,e,g,f
c,d,a,h,e,f,f,g,h,g,g
a,c,b,h,g,f,f,f,f,e,f
c,c,b,e,e,e,e,e,e,f,f
a,b,a,h,g,g,f,g,h,e,e
a,c,b,g,h,g,f,g,h,f,g
a,a,d,h,e,h,f,g,h,g,f
b,a,d,f,e,h,h,g,e,f,e
a,a,d,h,e,e,f,g,h,g,g
c,a,c,g,g,f,h,h,g,g,g
c,a,d,f,e,h,h,h,e,f,e
b,a,b,h,h,e,h,f,f,e,h
a,b,a,h,g,g,f,g,h,e,e
a,d,a,e,e,h,g,e,h,f,h
b,c,c,e,e,h,h,e,h,f,h
c,d,a,h,e,e,f,g,h,g,f
c,c,c,g,g,f,h,h,g,g,g
b,b,c,g,e,g,h,g,g,h,f
a,b,d,h,g,g,e,g,h,e,e
a,d,d,g,h,e,h,h,h,e,f
b,c,b,f,f,g,h,f,g,f,e
a,d,c,g,e,h,h,g,h,h,f
b,a,a,h,h,h,h,f,f,e,h
a,b,b,e,e,e,e,e,e,f,f
d,d,d,f,f,e,f,e,g,h,f
c,d,c,g,h,h,h,g,h,h,f
a,d,a,e,e,h,g,e,h,e,h
b,b,c,g,e,h,h,g,h,e,f
c,a,c,g,h,g,f,g,h,f,g
a,a,d,h,e,e,f,g,h,h,f
b,a,a,h,g,h,h,f,f,f,h
c,a,c,g,h,g,h,e,g,g,g
c,a,d,f,e,g,h,g,e,f,e
a,d,c,g,e,h,h,g,e,h,f
a,d,d,e,e,h,g,e,h,f,h
a,b,d,h,g,g,f,g,h,e,e
a,a,d,h,e,e,e,g,h,g,f
a,c,b,g,f,f,f,f,f,e,f
a,c,b,h,e,e,g,g,g,f,e
a,b,d,h,g,g,f,g,h,f,e
a,b,d,h,g,g,f,f,h,e,e
b,c,b,f,f,g,h,e,g,e,e
d,a,a,e,f,e,e,e,e,f,f
c,d,d,g,e,h,h,g,h,h,e
c,c,c,g,g,f,h,h,g,g,g
b,a,a,h,h,h,g,f,f,f,h
c,b,b,g,g,f,h,h,g,g,g
b,a,b,h,h,h,h,f,g,e,h
d,a,a,e,e,e,e,e,e,f,g
c,a,c,g,g,f,h,e,g,g,g
c,a,a,h,g,g,f,g,e,e,f
d,d,d,f,f,e,f,e,g,h,f
a,d,c,h,h,h,h,f,f,e,h
d,a,c,g,g,f,h,h,g,g,g
b,a,a,f,e,h,h,g,e,f,e
d,a,a,e,e,e,f,e,e,f,f
a,d,d,e,e,h,g,e,h,f,h
d,a,b,e,e,h,e,e,e,f,f
c,a,d,f,e,h,h,g,e,f,e
c,d,d,f,f,h,h,g,h,h,f
b,b,b,e,e,e,g,g,g,f,e
b,a,a,h,g,e,e,f,f,e,h
b,b,c,g,h,g,f,g,h,f,g
b,c,c,f,f,g,e,f,g,f,e
b,c,c,f,f,g,h,f,g,f,e
a,a,d,h,e,e,f,f,h,f,f
a,d,b,g,e,h,h,f,h,h,f
d,d,d,g,h,e,h,f,h,g,g
c,d,d,g,e,h,e,g,h,h,f
d,a,d,e,e,e,e,e,e,f,g
a,d,c,g,e,h,e,g,h,h,f
d,a,a,e,e,e,e,e,e,f,f
a,a,d,h,e,e,f,g,h,g,f
b,b,a,e,e,e,f,g,g,g,e
d,c,d,g,h,e,h,h,h,e,f
b,c,c,e,e,e,e,e,f,f,f
c,c,c,g,g,f,h,h,f,g,g
c,d,a,h,e,h,f,g,h,g,f
b,a,a,f,f,h,h,g,h,f,e
b,b,c,f,f,g,h,f,g,f,e
a,c,b,g,h,g,f,g,h,f,g
a,d,c,g,g,e,e,h,h,e,f
c,d,d,g,h,h,h,g,h,h,f
c,b,c,e,h,e,g,e,h,f,g
a,a,a,h,h,h,h,f,f,e,g
a,a,c,h,h,h,h,f,f,e,e
b,b,b,e,e,e,e,e,h,e,f
d,d,d,g,h,e,h,h,h,f,e
b,a,a,f,e,h,h,g,e,f,e
a,d,c,h,h,e,e,f,e,e,h
c,a,a,f,e,h,h,g,e,f,e
c,a,a,h,g,g,f,g,h,e,e
d,d,d,g,h,h,h,h,h,e,f
b,c,c,f,e,h,f,f,h,f,h
b,a,c,h,g,f,h,h,g,g,g
a,c,b,f,f,g,h,f,g,f,e
a,c,b,g,e,g,f,h,g,f,g
c,a,a,h,g,g,f,g,h,h,e
c,d,a,h,h,e,f,g,h,g,f
a,d,c,f,e,h,g,e,h,f,e
b,c,c,f,f,g,h,f,g,f,e
c,a,c,g,h,h,f,g,g,f,g
b,a,a,f,e,e,e,g,f,f,e
b,b,c,e,h,h,g,e,h,e,g
b,c,c,e,e,h,g,e,h,f,h
c,d,d,f,h,h,h,g,e,f,e
b,b,c,e,e,h,g,e,h,f,h
b,b,b,g,h,f,h,h,g,g,g
d,d,d,g,h,e,h,h,h,e,e
b,a,b,e,e,h,g,g,g,g,e
c,a,d,g,g,g,h,g,g,f,g
b,a,a,f,e,h,h,h,f,f,e
a,a,d,h,e,e,e,g,h,g,e
b,a,d,e,f,h,g,e,h,g,h
b,c,b,f,f,g,h,f,g,f,e
a,a,d,h,e,f,f,g,g,g,f
b,b,b,h,e,e,e,e,e,f,e
c,a,c,g,g,f,h,h,g,g,g
d,a,d,f,e,e,h,g,e,f,e
a,a,a,h,h,h,h,f,f,e,h
c,c,c,g,h,f,h,e,g,g,g
c,a,d,f,e,h,h,g,e,f,e
b,b,b,e,e,e,g,g,g,f,e
b,a,a,h,h,h,e,f,f,e,h
b,a,a,h,h,h,h,e,f,e,h
d,d,a,h,e,e,f,g,h,h,f
a,a,d,h,e,e,g,g,h,g,f
a,a,d,h,e,e,f,g,h,g,f
d,d,d,g,h,e,h,h,g,e,f
a,a,d,h,e,e,f,g,e,g,f
a,b,a,h,g,g,f,g,h,e,e
a,c,b,g,h,g,f,g,h,f,h
c,c,c,e,e,e,e,e,e,e,f
a,c,b,g,h,g,f,g,h,f,g
a,a,c,g,h,e,h,h,h,h,f
b,b,c,g,e,h,h,g,g,h,f
b,a,a,f,e,h,h,g,e,f,h
c,a,c,g,g,f,h,h,g,g,g
c,c,c,f,e,h,g,e,h,f,h
c,a,c,g,g,f,h,h,g,g,g
d,d,d,g,h,e,e,f,h,g,g
b,d,a,e,e,h,f,e,g,f,h
c,a,c,f,g,f,h,g,g,g,g
a,b,d,h,g,g,f,g,h,e,e
b,c,c,g,e,h,h,g,h,h,f
c,a,c,g,g,f,h,h,g,g,g
d,c,d,e,e,h,g,e,h,f,e
a,b,d,h,g,g,f,g,h,e,e
a,b,d,h,h,h,h,f,e,e,h
a,a,c,g,e,h,h,g,h,h,f
b,b,c,e,e,h,g,h,h,g,g
a,a,a,h,e,f,f,g,h,g,f
b,a,b,g,h,e,e,e,f,h,g
a,a,d,h,e,e,f,f,h,g,f
b,b,c,g,e,h,h,g,h,h,f
b,a,a,h,g,h,h,f,f,e,h
d,d,d,g,h,e,e,f,h,g,g
a,c,b,h,g,f,f,f,f,e,f
c,d,a,g,e,e,f,g,h,g,f
d,b,d,h,g,g,f,g,h,e,e
d,a,a,e,e,e,e,e,e,e,f
c,c,d,g,e,h,h,g,h,h,f
c,d,a,h,e,e,f,g,h,g,f
d,a,d,h,e,e,f,g,h,g,f
c,d,c,e,e,h,f,e,h,f,h
d,a,b,e,e,e,e,e,e,f,f
d,d,d,g,e,h,h,g,h,h,f
b,b,b,f,e,e,e,e,e,f,f
a,b,c,g,h,g,f,g,g,e,g
a,a,d,e,e,e,f,g,h,h,f
b,c,c,e,e,h,g,e,h,f,h
a,b,d,h,g,g,e,g,g,e,e
a,a,d,g,e,e,f,g,h,g,f
a,a,c,h,e,e,f,g,h,g,f
c,a,c,g,g,f,h,g,g,g,g
b,a,b,h,h,h,g,f,f,e,h
a,b,d,h,h,h,h,f,f,e,e
a,a,d,e,e,h,f,g,h,g,f
b,c,d,e,e,h,g,e,h,f,h
c,d,a,h,e,e,e,g,h,g,f
d,d,d,h,h,e,e,f,h,g,g
a,a,d,h,e,h,f,g,h,g,f
c,d,a,h,e,e,f,g,h,g,f
d,d,d,f,f,f,f,e,g,h,f
a,d,c,h,h,e,h,f,f,e,h
a,b,d,h,g,g,f,g,h,e,f
a,a,d,h,e,h,f,g,h,g,e
d,a,d,f,e,h,h,g,e,f,e
b,d,c,g,h,e,h,h,h,e,f
a,a,d,h,h,e,f,g,h,g,f
a,d,b,h,h,e,e,e,f,h,h
c,a,d,g,f,g,h,g,g,g,g
b,b,b,e,e,e,e,e,e,f,f
a,a,d,h,e,e,f,g,h,g,f
c,a,c,f,g,f,h,g,g,h,g
c,c,c,g,g,f,h,h,h,g,g
a,a,d,h,e,e,f,g,h,g,f
d,a,a,f,e,e,e,e,e,f,f
c,c,c,e,e,h,g,e,g,f,h
a,d,c,h,h,h,h,f,f,e,h
a,d,b,g,e,h,h,g,h,h,f
c,a,c,f,e,h,h,g,e,g,e
a,d,b,h,h,h,h,f,g,e,h
c,a,c,g,g,f,h,h,g,g,g
b,c,c,e,f,g,h,f,g,f,e
a,d,c,h,h,h,h,f,f,e,h
d,a,a,e,e,e,e,h,e,f,f
b,b,c,g,h,h,h,g,h,h,g
b,a,b,h,h,h,h,f,f,e,h
b,b,c,e,e,h,g,e,h,f,h
a,d,a,e,e,h,f,e,h,e,h
b,a,a,h,h,h,h,f,f,e,h
b,a,a,f,e,h,h,g,e,f,e
a,d,c,h,h,h,h,f,f,e,h
d,b,d,h,g,g,f,g,h,e,e
b,c,c,e,e,h,g,e,h,f,g
c,d,d,g,h,h,h,g,h,h,f
a,b,d,h,g,g,f,g,h,e,e
a,d,c,g,e,h,h,g,h,h,f
b,a,a,h,h,h,h,f,f,e,h
b,b,b,h,e,e,g,g,g,f,e
b,d,a,h,e,h,f,g,h,g,f
b,b,c,e,e,h,g,e,h,f,h
a,d,c,g,h,e,h,h,h,e,f
a,d,b,h,h,e,e,e,g,h,h
a,d,c,h,h,h,e,f,f,f,h
c,d,d,f,e,h,h,g,h,h,f
c,a,d,g,g,h,h,g,g,f,g
d,d,d,g,e,e,e,f,h,g,h
a,a,d,h,e,e,f,g,h,g,f
b,d,a,e,e,h,g,e,h,f,h
a,d,a,e,e,h,g,e,h,f,h
b,a,a,h,h,h,h,f,f,e,h
a,a,d,h,e,h,f,f,h,g,f
a,d,c,g,h,e,h,h,h,e,f
a,a,c,h,e,f,f,g,h,g,f
a,d,d,e,h,h,h,e,f,e,h
c,b,a,g,f,f,h,h,f,g,g
c,c,c,e,e,h,g,e,h,f,h
a,d,c,g,h,e,h,h,h,e,f
d,d,d,g,h,e,e,f,h,g,h
a,a,d,h,e,e,f,f,h,g,f
b,a,a,f,e,e,h,h,e,f,e
d,d,d,g,h,e,e,f,h,g,g
b,a,c,g,g,f,h,h,g,g,g
c,d,c,g,e,h,g,g,h,g,f
b,b,a,h,h,h,h,f,f,e,h
b,d,c,h,h,h,h,f,f,e,h
c,d,a,h,e,f,f,g,h,g,f
d,b,d,h,e,e,f,g,h,h,f
a,b,b,f,f,h,h,f,g,f,e
a,d,a,h,e,e,f,g,e,g,f
d,a,a,h,f,e,e,e,e,f,f
a,a,d,h,e,e,f,g,h,g,f
b,a,d,h,e,e,f,g,h,g,f
a,d,a,f,e,e,h,e,h,g,e
d,d,a,g,h,e,e,f,h,g,g
d,d,b,e,f,h,g,e,h,f,g
a,d,d,g,h,h,e,f,h,g,h
c,a,c,g,g,f,h,h,g,g,g
d,a,a,e,e,e,e,e,e,g,f
c,c,c,h,g,f,h,h,g,g,g
c,c,c,e,e,e,e,e,h,f,f
a,d,c,h,h,h,h,f,f,e,e
b,d,a,h,h,h,h,f,f,e,h
c,c,c,g,g,f,h,h,g,g,g
a,d,c,g,e,h,h,g,h,h,f
a,d,a,e,e,h,g,e,h,f,h
b,b,c,g,h,g,f,g,h,f,g
b,c,c,e,e,h,e,e,e,f,e
c,a,a,h,g,g,f,g,h,e,e
b,b,d,g,e,h,h,g,h,h,f
a,d,a,e,e,h,g,e,h,f,h
c,c,c,e,e,h,g,e,h,f,h
d,d,d,f,f,e,f,e,g,h,f
a,a,d,h,e,f,f,g,e,g,f
c,d,a,h,e,e,f,g,h,g,f
b,a,a,h,h,h,h,f,f,e,h
b,c,b,h,g,f,f,f,f,e,f
d,a,a,e,e,f,e,e,e,f,f
a,a,d,h,e,e,f,g,e,g,f
a,c,c,g,e,h,h,g,h,h,f
b,a,b,f,e,h,h,g,e,f,e
b,c,c,e,e,h,g,f,h,f,h
c,a,c,g,g,g,h,g,g,f,g
b,b,b,e,e,e,g,g,g,f,e
c,a,d,f,e,h,e,g,e,f,e
c,c,c,e,e,e,e,e,e,f,f
d,a,a,h,e,e,f,g,h,g,f
a,d,b,h,h,e,e,e,f,h,g
b,c,c,e,e,h,h,e,h,f,h
c,a,c,g,g,f,h,h,g,g,g
a,a,d,h,e,e,f,g,h,g,g
a,d,b,h,h,e,e,e,f,h,g
b,a,a,f,e,h,h,g,e,f,h
c,b,c,g,e,h,h,g,e,h,f
a,b,d,h,g,g,f,g,h,e,e
a,a,d,h,h,e,f,g,h,g,f
d,a,a,e,e,e,e,e,e,f,f
c,d,c,g,f,h,h,g,h,h,f
a,a,d,h,e,e,f,g,h,g,f
a,a,d,h,e,e,f,g,h,g,f
d,d,a,e,e,h,g,e,h,f,h
c,a,a,e,f,g,e,f,f,f,e
a,a,d,h,e,e,f,g,h,g,f
c,a,d,g,e,h,h,h,h,h,f
a,a,d,h,e,e,f,h,h,g,f
b,b,a,e,e,e,e,e,e,f,f
c,d,d,g,e,h,h,g,g,h,f
a,a,d,h,e,e,f,g,h,g,f
c,a,a,h,g,g,f,g,h,e,f
c,d,d,g,e,e,h,g,h,h,f
d,d,c,g,e,h,h,h,g,h,f
c,d,a,g,e,e,f,g,h,g,f
c,d,a,e,e,e,f,g,h,g,e
b,a,b,f,f,h,h,g,e,f,e
b,c,c,f,f,g,h,f,g,f,e
c,c,c,e,e,e,e,h,e,f,f
c,c,c,g,g,f,h,h,g,g,g
b,b,b,e,e,e,g,g,g,f,e
a,a,d,h,e,e,f,g,h,g,e
b,b,b,e,e,e,e,e,e,f,f
c,d,a,h,e,e,f,g,h,g,f
c,d,d,g,f,h,h,g,h,e,f
b,b,b,e,e,e,e,e,e,f,f
b,b,c,g,e,h,h,g,h,h,f
d,a,a,e,e,e,h,e,e,f,f
c,a,c,g,f,f,e,h,g,g,g
b,a,a,f,e,h,h,g,e,g,e
c,c,d,e,f,h,g,e,h,f,h
a,a,d,h,e,e,f,g,h,g,f
b,d,d,g,e,h,h,g,h,g,f
c,a,d,g,g,g,h,g,g,f,g
a,c,b,g,h,g,f,g,h,f,g
d,a,a,e,e,f,h,e,e,f,f
d,a,a,e,h,e,f,e,e,f,f
a,a,d,h,e,e,f,g,g,g,e
d,a,a,e,e,e,e,e,e,f,f
c,d,a,h,e,e,f,g,h,g,e
a,d,b,g,e,h,h,g,h,h,f
a,a,d,h,e,e,f,g,h,g,f
d,b,a,e,e,e,e,e,e,f,f
c,a,c,g,g,f,g,h,g,g,g
a,a,d,h,e,e,f,g,h,g,f
b,a,a,h,h,h,h,f,f,e,h
a,a,d,h,e,h,f,g,h,g,f
a,b,b,h,e,e,f,e,f,f,f
b,d,c,h,h,h,h,f,f,e,h
a,a,d,h,e,f,g,f,h,g,f
c,a,d,h,h,h,h,f,f,e,h
a,b,a,e,g,g,f,g,e,e,e
b,a,d,h,e,e,f,g,h,g,f
b,a,d,f,e,h,h,g,e,f,e
d,c,b,g,h,g,f,g,h,f,g
a,d,c,h,h,h,h,f,f,e,h
b,a,a,h,h,h,h,f,f,e,h
